,Unnamed: 0,pause_status,position,pause_G,pause_C,context_G,context_C,gene,start_dist_rel,end_dist_rel,gene_len,ref_base_A,ref_base_C,ref_base_G,ref_base_T,trans_base_A,trans_base_C,trans_base_G,trans_base_T
140,140,1,-0.3375471170559219,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.08742275923272541,0.08742275923272547,-0.5680487084296529,0,0,0,1,1,0,0,0
141,141,1,-0.33549305911179406,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.08229827776727461,-0.08229827776727461,-0.33558867352215194,0,0,1,0,0,0,0,1
142,142,1,-0.3296489162796763,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.0,0.0,0.0,0,1,0,0,1,0,0,0
143,143,1,-0.32868663548889954,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.29821241476727456,-0.29821241476727456,0.23499504852353229,0,0,1,0,0,0,0,1
144,144,1,-0.3208914284918728,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.46009991776727455,-0.4600999177672746,-1.0752342391369278,1,0,0,0,1,0,0,0
145,145,1,-0.3196893316419526,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,-0.0792918932327254,0.07929189323272545,-0.31093382133499275,0,1,0,0,1,0,0,0
146,146,1,-0.31967209418936365,2.5707073576992148,-1.8944052145538155,2.570707352881171,-1.894405210073264,1,-0.008369907232725404,0.008369907232725349,-0.31093382133499275,0,0,0,1,0,0,0,1
147,147,1,-0.3179194761973847,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.2526883422327254,0.2526883422327255,0.04480047450830421,0,0,0,1,0,0,0,1
148,148,1,-0.31340132440567,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.09333728823272541,0.09333728823272536,0.3864462833875102,0,0,1,0,0,1,0,0
149,149,1,-0.3122011667691661,2.012331446728271,-0.2131379662056171,2.0123314478474525,-0.21313796985218594,1,-0.3708359122327254,0.3708359122327255,3.0491703196007034,0,0,0,1,1,0,0,0
150,150,1,-0.311865036443682,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,0.02014153076727454,-0.020141530767274596,3.0491703196007034,1,0,0,0,0,1,0,0
151,151,1,-0.3116269441297975,2.012331446728271,-0.7735603854974101,2.0123314478474525,-0.7735603832592121,1,0.2970838867672746,-0.2970838867672746,3.0491703196007034,0,0,1,0,1,0,0,0
152,152,1,-0.3106948288810514,-1.8962998920987801,-0.2131379662056171,-1.896299887388575,-0.21313796985218594,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
153,153,1,-0.3106497960361628,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.0,0.0,0.0,0,0,1,0,0,0,1,0
154,154,1,-0.3067605957957865,0.8955796342787719,-1.3339827952620225,0.8955796377800159,-1.333982796666238,1,-0.3573044202327254,0.35730442023272546,-0.12778349080181015,1,0,0,0,0,0,1,0
155,155,1,-0.30585218204435016,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,0.22603170476727452,-0.22603170476727458,0.3300923355311463,0,1,0,0,0,0,0,1
156,156,1,-0.30559275838288685,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.4588971252327254,0.4588971252327254,1.0239503185126266,0,1,0,0,0,1,0,0
157,157,1,-0.30483624968239037,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.24569168476727454,-0.2456916847672746,0.4181453790567149,0,1,0,0,0,0,0,1
158,158,1,-0.3045744558711961,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.2860829807672747,-0.28608298076727456,-0.4764735431630616,0,1,0,0,0,0,1,0
159,159,1,-0.30391878626834484,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.015587052232725385,0.015587052232725385,-0.5856593171347666,0,1,0,0,0,1,0,0
160,160,1,-0.30390801286047675,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,0.0403413597672746,-0.04034135976727449,-0.5856593171347666,0,0,0,1,1,0,0,0
161,161,1,-0.3033286189853315,1.4539555452497166,0.3472844435589949,1.4539555428137343,0.3472844435548398,1,-0.04335848823272542,0.04335848823272537,-0.08199590816851451,1,0,0,0,0,1,0,0
162,162,1,-0.30219504100945227,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,0.36333677576727463,-0.36333677576727463,3.6021434329412743,0,0,1,0,1,0,0,0
163,163,1,-0.30197052318948153,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,-0.4036793852327254,0.4036793852327254,0.5343753965104654,0,1,0,0,0,0,1,0
164,164,1,-0.30089081225294273,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.1844415522327254,0.18444155223272551,-0.3567214039682884,0,0,1,0,1,0,0,0
165,165,1,-0.30029698201125427,-1.8962998920987801,0.3472844435589949,-1.896299887388575,0.3472844435548398,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
166,166,1,-0.30002570760113606,-0.22117216867833686,2.0285516823800127,-0.2211721722874204,2.0285516837759183,1,0.4130477367672746,-0.4130477367672746,-0.2228807778094242,0,1,0,0,0,0,0,1
167,167,1,-0.29801021845717596,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,-0.3510685012327254,0.35106850123272537,1.4184279535071738,0,0,0,1,0,0,0,1
168,168,1,-0.2964157540927003,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.035497566232725375,0.035497566232725375,-0.3320665517811292,1,0,0,0,0,1,0,0
169,169,1,-0.29567238894980297,1.4539555452497166,-0.7735603854974101,1.4539555428137343,-0.7735603832592121,1,-0.2427302712327254,0.2427302712327254,0.6048178313309203,0,0,1,0,0,1,0,0
170,170,1,-0.29523412671772953,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.10981973523272542,0.10981973523272548,-0.16300470821203758,0,0,0,1,1,0,0,0
171,171,1,-0.2913061422090282,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,0.0,0.0,0.0,0,0,1,0,1,0,0,0
172,172,1,-0.2910855028158899,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
173,173,1,-0.2870056132562487,-1.3379239811278356,-1.8944052145538155,-1.337923982354857,-1.894405210073264,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
174,174,1,-0.28696941460581193,0.33720373280021726,-1.8944052145538155,0.33720373274629756,-1.894405210073264,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
175,175,1,-0.28662229540430245,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.3420152572327254,0.3420152572327255,-0.3743320126734021,1,0,0,0,0,0,1,0
176,176,1,-0.2865410639089771,-0.7795480796492813,-1.3339827952620225,-0.7795480773211387,-1.333982796666238,1,0.009008950767274593,-0.009008950767274593,-0.3743320126734021,0,1,0,0,0,0,0,1
177,177,1,-0.27978764545279355,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.13069740176727462,-0.13069740176727457,-0.14187197776590113,0,0,0,1,0,0,0,1
178,178,1,-0.2760706042701492,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.1944784527672745,-0.1944784527672746,-0.6561017519552215,0,0,1,0,0,0,1,0
179,179,1,-0.27366425588873516,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.18061878576727464,-0.18061878576727458,1.3515076404277415,0,1,0,0,0,0,0,1
180,180,1,-0.2734658097158052,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,0.0,0.0,0.0,0,1,0,0,1,0,0,0
181,181,1,-0.2733352360124441,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,0.3511690997672745,-0.3511690997672746,-1.194986378331701,1,0,0,0,1,0,0,0
182,182,1,-0.27159339142833316,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.11865716076727462,-0.11865716076727456,-0.4060311083426068,1,0,0,0,0,0,0,1
183,183,1,-0.27154275641135317,0.33720373280021726,1.4681292726154007,0.33720373274629756,1.4681292703688922,1,0.34310797276727456,-0.34310797276727456,-0.4060311083426068,0,1,0,0,0,0,0,1
184,184,1,-0.26687291503685595,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.4196813407672747,-0.4196813407672746,2.1052416930066085,0,1,0,0,0,1,0,0
185,185,1,-0.2664885198441229,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.0,0.0,0.0,0,1,0,0,1,0,0,0
186,186,1,-0.2662739135593908,1.4539555452497166,0.3472844435589949,1.4539555428137343,0.3472844435548398,1,-0.3010148082327254,0.3010148082327254,-1.0224024130215867,0,1,0,0,1,0,0,0
187,187,1,-0.2659354130841758,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.2905528537672746,-0.2905528537672746,-0.37785413441442484,0,1,0,0,0,0,0,1
188,188,1,-0.26558635466925007,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.1129169212327254,0.11291692123272534,-0.5433938562424937,0,0,0,1,0,1,0,0
189,189,1,-0.26516403708082137,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.4127922522327254,0.4127922522327254,-0.17709319517612854,1,0,0,0,0,0,0,1
190,190,1,-0.2650741868592016,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.07704346023272546,0.07704346023272546,-0.17709319517612854,0,0,0,1,0,0,0,1
191,191,1,-0.2648070063440733,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.000304902767274573,-0.0003049027672746285,-0.6842787258834034,0,0,0,1,0,0,1,0
192,192,1,-0.26473525544767185,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.41141601376727466,-0.4114160137672746,-0.6842787258834034,0,0,1,0,0,0,1,0
193,193,1,-0.26457279245702126,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,0.16450243376727458,-0.16450243376727458,-0.4342080822707887,0,0,1,0,0,0,0,1
194,194,1,-0.26346205410582235,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.23412770323272541,0.23412770323272536,0.935897274987058,0,0,0,1,1,0,0,0
195,195,1,-0.26250903844581214,2.012331446728271,-1.8944052145538155,2.0123314478474525,-1.894405210073264,1,-0.23218372623272543,0.23218372623272543,-0.430685960529766,0,0,1,0,0,0,0,1
196,196,1,-0.26187728580842806,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.4319353837672746,-0.4319353837672746,-0.10312863861465096,0,0,1,0,0,0,1,0
197,197,1,-0.26173593869719886,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.16635428576727462,-0.16635428576727457,-1.0012696825754501,1,0,0,0,0,0,0,1
198,198,1,-0.25939854012614055,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,-0.2664186192327254,0.26641861923272536,-0.5645265866886302,1,0,0,0,0,0,1,0
199,199,1,-0.257310653681307,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.3775920222327254,0.3775920222327255,0.08002169191853163,1,0,0,0,0,1,0,0
200,200,1,-0.25715724035326554,-1.3379239811278356,1.4681292726154007,-1.337923982354857,1.4681292703688922,1,0.10974541776727464,-0.10974541776727459,0.08002169191853163,0,0,0,1,0,0,0,1
201,201,1,-0.2560521041741581,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,-0.4394731022327254,0.4394731022327255,-0.8674290564165861,0,0,0,1,0,1,0,0
202,202,1,-0.24691409962045405,-1.8962998920987801,0.9077068533236075,-1.896299887388575,0.9077068569618659,1,0.17624411676727458,-0.17624411676727458,0.16455261370307744,0,1,0,0,1,0,0,0
203,203,1,-0.2460431773283986,0.33720373280021726,2.5889741016718055,0.33720373274629756,2.5889740971829442,1,-0.2396426442327254,0.2396426442327253,0.4040568920926239,0,1,0,0,0,1,0,0
204,204,1,-0.24581090265476283,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.3809676027672745,-0.3809676027672746,0.4040568920926239,0,0,0,1,0,1,0,0
205,205,1,-0.24419058211140385,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.08510262223272541,0.08510262223272536,-0.8920839086037452,0,1,0,0,0,0,1,0
206,206,1,-0.24394106998517914,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.22519337676727458,-0.22519337676727458,-0.37785413441442484,0,1,0,0,0,0,0,1
207,207,1,-0.24358576299368992,2.012331446728271,-0.2131379662056171,2.0123314478474525,-0.21313796985218594,1,0.08637743376727458,-0.08637743376727464,0.6189063182950112,0,0,1,0,0,1,0,0
208,208,1,-0.24309018623175832,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,-0.010183759232725409,0.010183759232725409,1.7318967884581977,0,1,0,0,1,0,0,0
209,209,1,-0.24225675539908378,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.2414255107672747,-0.2414255107672746,-0.9484378564601091,0,0,1,0,0,0,1,0
210,210,1,-0.24217918686243362,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.0,0.0,0.0,0,0,1,0,0,1,0,0
211,211,1,-0.2413994076009421,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.13009850523272543,0.13009850523272548,-0.6349690215090851,1,0,0,0,1,0,0,0
212,212,1,-0.24070969402922773,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,-0.010936163232725393,0.010936163232725393,-0.3637656474503339,0,0,1,0,1,0,0,0
213,213,1,-0.2399049204614823,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.0,0.0,0.0,1,0,0,0,0,1,0,0
214,214,1,-0.23946019418468803,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.03734530376727463,-0.03734530376727463,-0.34263291700419746,0,0,1,0,0,1,0,0
215,215,1,-0.2392714440788393,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.06926380023272544,0.06926380023272549,-1.3640482219007928,0,0,1,0,0,0,0,1
216,216,1,-0.2353839675837219,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.4834265602327254,0.48342656023272546,-0.444774447493857,0,0,1,0,1,0,0,0
217,217,1,-0.23465223772132202,-0.22117216867833686,-1.3339827952620225,-0.2211721722874204,-1.333982796666238,1,-0.2918082462327254,0.2918082462327254,-0.909694517308859,0,0,0,1,0,0,0,1
218,218,1,-0.23448050959990485,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.4709490712327254,0.47094907123272534,-0.5821371953937439,0,1,0,0,0,1,0,0
219,219,1,-0.233235103650355,0.33720373280021726,1.4681292726154007,0.33720373274629756,1.4681292703688922,1,0.18908453776727452,-0.18908453776727463,-0.44125232575283424,0,0,0,1,0,1,0,0
220,220,1,-0.2320185704338916,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.3867413472327254,0.38674134723272546,-0.45534081271692517,0,1,0,0,0,0,1,0
221,221,1,-0.23145921509738096,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.3814771087672746,-0.3814771087672746,0.08002169191853163,0,0,1,0,0,1,0,0
222,222,1,-0.23099617402721095,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.31361204423272543,0.3136120442327254,-1.2865615435982924,1,0,0,0,0,0,1,0
223,223,1,-0.2309713951891144,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.07359334276727458,-0.07359334276727458,-1.2865615435982924,0,0,0,1,0,0,1,0
224,224,1,-0.2306753419408996,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.16450243376727458,-0.16450243376727458,-1.166809404403519,1,0,0,0,1,0,0,0
225,225,1,-0.23032154322651188,0.33720373280021726,-1.8944052145538155,0.33720373274629756,-1.894405210073264,1,0.0,0.0,0.0,1,0,0,0,0,1,0,0
226,226,1,-0.22529467111526655,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.03318067523272544,0.03318067523272539,1.5064809970327422,0,1,0,0,0,0,1,0
227,227,1,-0.2241619550120168,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.06965148476727456,-0.06965148476727456,-0.7688096476679492,0,0,0,1,0,0,1,0
228,228,1,-0.22390296228686818,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
229,229,1,-0.22281614090113644,2.012331446728271,-0.2131379662056171,2.0123314478474525,-0.21313796985218594,1,0.33039390676727454,-0.3303939067672746,0.6365169270001249,0,1,0,0,0,0,0,1
230,230,1,-0.2221184550075997,0.8955796342787719,-1.8944052145538155,0.8955796377800159,-1.894405210073264,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
231,231,1,-0.22179288262182636,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.2047844067672746,-0.2047844067672746,-0.46942929968101615,0,0,1,0,0,0,0,1
232,232,1,-0.22159853034388624,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,0.18470445376727462,-0.18470445376727457,-0.5891814388757894,0,1,0,0,0,1,0,0
233,233,1,-0.22151191214462687,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,-0.36034228723272543,0.36034228723272543,-0.5011283953502208,0,1,0,0,0,0,1,0
234,234,1,-0.22120099159355414,1.4539555452497166,0.3472844435589949,1.4539555428137343,0.3472844435548398,1,-0.1262518242327254,0.1262518242327254,0.29487111812091893,1,0,0,0,1,0,0,0
235,235,1,-0.22102753972687808,0.8955796342787719,-1.3339827952620225,0.8955796377800159,-1.333982796666238,1,0.3634075427672745,-0.3634075427672746,0.29487111812091893,0,0,1,0,0,0,1,0
236,236,1,-0.21382012986313367,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.1425545597672746,-0.14255455976727455,-0.7793760128910174,0,1,0,0,0,1,0,0
237,237,1,-0.21354820904854338,0.8955796342787719,-1.8944052145538155,0.8955796377800159,-1.894405210073264,1,0.22422013176727462,-0.22422013176727457,-0.553960221465562,0,0,0,1,0,0,0,1
238,238,1,-0.20224130202283783,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.11314908123272538,0.11314908123272538,1.4642155361404694,0,0,0,1,1,0,0,0
239,239,1,-0.1909104780316651,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,0.0,0.0,0.0,0,0,0,1,1,0,0,0
240,240,1,-0.18733025912894533,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.04457054523272547,0.04457054523272541,-0.444774447493857,0,0,0,1,0,0,0,1
241,241,1,-0.17959839977018288,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.07657592376727462,-0.07657592376727462,1.9432240929195623,1,0,0,0,0,1,0,0
242,242,1,-0.17832239734228766,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,0.15449065476727453,-0.15449065476727458,0.3582693094593283,1,0,0,0,0,1,0,0
243,243,1,-0.17516147947379349,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,0.0206222247672746,-0.02062222476727449,0.16807473544410018,0,0,1,0,0,1,0,0
244,244,1,-0.16562550523344263,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,0.0010755077672746083,-0.0010755077672746083,-0.0045092298660141805,1,0,0,0,0,0,0,1
245,245,1,-0.16554685935600566,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.26385448576727466,-0.26385448576727455,-0.0045092298660141805,0,0,0,1,0,1,0,0
246,246,1,-0.16543136842365988,-0.7795480796492813,2.0285516823800127,-0.7795480773211387,2.0285516837759183,1,-0.3763138932327254,0.37631389323272546,-0.5997478040988576,0,1,0,0,1,0,0,0
247,247,1,-0.16211294333213438,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.08852707376727464,-0.08852707376727464,0.08002169191853163,0,0,1,0,0,0,1,0
248,248,1,-0.16207178891407834,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.21925944876727466,-0.2192594487672746,0.08002169191853163,0,0,0,1,0,1,0,0
249,249,1,-0.15626255192345312,-1.8962998920987801,0.9077068533236075,-1.896299887388575,0.9077068569618659,1,0.0,0.0,0.0,0,1,0,0,0,0,1,0
